time,open,high,low,close,tick_volume,spread,real_volume
2026-06-26 12:55:00,59711.52,59770.49,59584.67,59635.22,2904,1200,0
2026-06-26 13:00:00,59635.13,59658.4,59548.0,59637.2,3084,1200,0
2026-06-26 13:05:00,59637.2,59712.32,59578.04,59689.48,2556,1200,0
2026-06-26 13:10:00,59689.76,59749.36,59579.7,59659.83,2281,1200,0
2026-06-26 13:15:00,59659.61,59769.13,59632.23,59641.95,2798,1200,0
2026-06-26 13:20:00,59641.64,59695.2,59622.73,59642.65,2029,1200,0
2026-06-26 13:25:00,59642.65,59726.6,59620.38,59636.52,1910,1200,0
2026-06-26 13:30:00,59636.54,59718.91,59600.54,59672.84,2003,1200,0
2026-06-26 13:35:00,59672.84,59722.9,59350.97,59410.18,2764,1200,0
2026-06-26 13:40:00,59410.21,59490.64,59353.57,59465.51,2539,1200,0
2026-06-26 13:45:00,59465.49,59483.75,59252.58,59379.67,3117,1200,0
2026-06-26 13:50:00,59379.74,59391.04,59222.9,59277.76,2415,1200,0
2026-06-26 13:55:00,59277.8,59344.67,59123.59,59225.86,2238,1200,0
2026-06-26 14:00:00,59225.86,59454.46,59154.03,59416.2,3313,1200,0
2026-06-26 14:05:00,59416.17,59507.89,59284.79,59335.9,2767,1200,0
2026-06-26 14:10:00,59335.86,59414.67,59318.29,59400.36,1955,1200,0
2026-06-26 14:15:00,59400.39,59410.7,59261.51,59370.13,2666,1200,0
2026-06-26 14:20:00,59370.13,59416.87,59286.74,59375.38,2093,1200,0
2026-06-26 14:25:00,59375.38,59407.93,59271.3,59321.34,1829,1200,0
2026-06-26 14:30:00,59320.28,59402.09,59320.09,59368.08,2348,1200,0
2026-06-26 14:35:00,59368.14,59445.45,59348.32,59373.02,2138,1200,0
2026-06-26 14:40:00,59372.8,59426.96,59288.65,59345.2,2096,1200,0
2026-06-26 14:45:00,59359.24,59368.39,59290.05,59343.25,2197,1200,0
2026-06-26 14:50:00,59343.25,59370.96,59177.41,59244.09,2997,1200,0
2026-06-26 14:55:00,59244.06,59364.45,59233.26,59318.42,2507,1200,0
2026-06-26 15:00:00,59329.22,59395.07,59235.48,59344.19,2722,1200,0
2026-06-26 15:05:00,59344.2,59432.2,59325.42,59335.13,2552,1200,0
2026-06-26 15:10:00,59335.12,59430.72,59271.15,59372.9,2826,1200,0
2026-06-26 15:15:00,59372.94,59555.29,59353.96,59485.42,3370,1200,0
2026-06-26 15:20:00,59485.44,59556.36,59410.99,59516.59,2268,1200,0
2026-06-26 15:25:00,59516.6,59648.31,59503.12,59646.55,3051,1200,0
2026-06-26 15:30:00,59646.55,59935.88,59550.3,59783.65,4087,1200,0
2026-06-26 15:35:00,59783.99,59783.99,59193.57,59213.26,4602,1200,0
2026-06-26 15:40:00,59213.24,59235.73,58866.24,59044.65,6560,1200,0
2026-06-26 15:45:00,59044.68,59524.0,58955.1,59126.51,6141,1200,0
2026-06-26 15:50:00,59126.46,59335.32,59126.46,59183.68,4615,1200,0
2026-06-26 15:55:00,59183.68,59227.83,59062.79,59089.16,3650,1200,0
2026-06-26 16:00:00,59099.96,59182.02,59034.86,59094.27,4384,1200,0
2026-06-26 16:05:00,59094.31,59109.84,58899.89,58900.61,4232,1200,0
2026-06-26 16:10:00,58900.15,59203.85,58850.3,59008.29,5075,1200,0
2026-06-26 16:15:00,59008.25,59090.59,58383.1,58682.67,5771,1200,0
2026-06-26 16:20:00,58680.26,58966.45,58648.48,58780.99,6451,1200,0
2026-06-26 16:25:00,58779.53,58856.54,58704.53,58830.73,5091,1200,0
2026-06-26 16:30:00,58830.71,59081.49,58723.48,58958.42,7944,1200,0
2026-06-26 16:35:00,58958.41,59245.75,58887.06,59115.97,7737,1200,0
2026-06-26 16:40:00,59116.08,59429.09,59015.94,59375.06,6731,1200,0
2026-06-26 16:45:00,59375.04,59475.85,59220.95,59360.81,6638,1200,0
2026-06-26 16:50:00,59361.79,59730.04,59307.91,59686.23,6400,1200,0
2026-06-26 16:55:00,59684.25,60130.02,59684.25,60084.91,7152,1200,0
2026-06-26 17:00:00,60085.34,60196.58,59703.71,59914.62,7142,1200,0
2026-06-26 17:05:00,59914.62,59986.93,59757.48,59957.34,6480,1200,0
2026-06-26 17:10:00,59956.59,60011.54,59825.18,59899.06,5828,1200,0
2026-06-26 17:15:00,59899.05,59991.09,59721.28,59726.38,6068,1200,0
2026-06-26 17:20:00,59726.36,59988.9,59726.33,59958.63,6015,1200,0
2026-06-26 17:25:00,59959.61,60172.69,59899.28,59956.17,5643,1200,0
2026-06-26 17:30:00,59970.38,59995.49,59741.89,59768.96,5930,1200,0
2026-06-26 17:35:00,59768.51,59799.33,59479.62,59527.69,5967,1200,0
2026-06-26 17:40:00,59516.89,59612.95,59440.57,59511.46,4932,1200,0
2026-06-26 17:45:00,59511.46,59823.66,59462.77,59715.39,5269,1200,0
2026-06-26 17:50:00,59714.89,59726.02,59451.3,59463.55,4798,1200,0
2026-06-26 17:55:00,59465.92,59599.76,59279.54,59493.3,5114,1200,0
2026-06-26 18:00:00,59493.24,59695.07,59480.48,59569.3,5113,1200,0
2026-06-26 18:05:00,59569.33,60026.3,59493.17,59943.97,5345,1200,0
2026-06-26 18:10:00,59943.97,59971.13,59658.48,59734.26,4668,1200,0
2026-06-26 18:15:00,59734.25,59919.59,59687.49,59857.25,4553,1200,0
2026-06-26 18:20:00,59857.12,60117.67,59826.8,60116.99,4781,1200,0
2026-06-26 18:25:00,60117.27,60296.71,60023.78,60109.04,5770,1200,0
2026-06-26 18:30:00,60109.05,60211.89,60039.23,60075.64,4663,1200,0
2026-06-26 18:35:00,60075.77,60392.09,60051.33,60347.79,5140,1200,0
2026-06-26 18:40:00,60347.71,60417.53,60273.01,60324.02,4784,1200,0
2026-06-26 18:45:00,60324.03,60356.89,60169.63,60250.81,4105,1200,0
2026-06-26 18:50:00,60248.85,60330.9,60030.8,60181.89,4952,1200,0
2026-06-26 18:55:00,60181.86,60267.05,60133.31,60222.06,4018,1200,0
2026-06-26 19:00:00,60220.83,60516.52,60220.83,60307.23,5184,1200,0
2026-06-26 19:05:00,60302.13,60365.06,60100.59,60147.25,3858,1200,0
2026-06-26 19:10:00,60147.25,60166.65,60042.63,60095.47,3253,1200,0
2026-06-26 19:15:00,60095.5,60202.22,59945.27,59981.32,3371,1200,0
2026-06-26 19:20:00,59981.35,60034.07,59854.98,59916.13,4783,1200,0
2026-06-26 19:25:00,59916.06,60021.81,59910.18,59961.7,3502,1200,0
2026-06-26 19:30:00,59961.7,60225.41,59961.68,60211.41,3648,1200,0
2026-06-26 19:35:00,60200.61,60306.29,60090.85,60136.84,3805,1200,0
2026-06-26 19:40:00,60126.04,60186.86,59938.36,59964.13,3543,1200,0
